0.639803 -0.53175 0.0659483
0.676052 -0.459948 0.0727436
0.753645 -0.40839 0.0543452
0.792383 -0.332927 0.0533077
0.712302 -0.388145 0.0759117
0.748551 -0.316342 0.0751197
0.95694 -0.290285 8.23338e-15
0.908358 -0.276678 0.0176178
0.980785 -0.19509 1.34723e-14
0.932061 -0.18586 0.0173211
0.859776 -0.263072 0.0367415
0.883336 -0.176631 0.0360562
0.995185 -0.0980171 2.4624e-14
0.946329 -0.0931662 0.0171385
1 -1.21169e-16 2.36012e-15
0.955806 -1.13596e-16 0.0154299
0.897474 -0.0883153 0.0356863
0.911612 -1.06023e-16 0.0319001
0.813498 -0.250164 0.0569868
0.834612 -0.167401 0.0568924
0.767219 -0.237256 0.0799344
0.785887 -0.158171 0.0806401
0.851015 -0.0837004 0.0552085
0.867417 -9.84497e-17 0.0498972
0.804555 -0.0790854 0.0772164
0.823223 -9.08766e-17 0.0699593
0.609429 -0.508188 0.0851012
0.641192 -0.438711 0.0940467
0.579054 -0.484625 0.106657
0.606332 -0.417474 0.118302
0.672956 -0.369233 0.0992366
0.704719 -0.299756 0.100154
0.63361 -0.350322 0.126125
0.660887 -0.283171 0.129351
0.54868 -0.461063 0.131159
0.571472 -0.396237 0.146217
0.518306 -0.4375 0.159252
0.536612 -0.375 0.178638
0.594264 -0.331411 0.157482
0.617055 -0.266585 0.163854
0.554917 -0.3125 0.194411
0.573223 -0.25 0.205108
0.723297 -0.224817 0.10504
0.741874 -0.149878 0.105362
0.679374 -0.212378 0.134267
0.697861 -0.141585 0.134048
0.760452 -0.0749391 0.101109
0.779029 -8.33036e-17 0.0927181
0.716348 -0.0707927 0.128741
0.734835 -7.57305e-17 0.118921
0.635452 -0.199939 0.168715
0.653848 -0.133293 0.16774
0.591529 -0.1875 0.209739
0.609835 -0.125 0.207714
0.672244 -0.0666464 0.161072
0.690641 -6.81575e-17 0.149453
0.628141 -0.0625 0.199289
0.646447 -6.05844e-17 0.18539
0.995185 0.0980171 2.59514e-14
0.946329 0.0931662 0.0171385
0.980785 0.19509 4.01957e-15
0.932061 0.18586 0.0173211
0.897474 0.0883153 0.0356863
0.883336 0.176631 0.0360562
0.95694 0.290285 2.20212e-14
0.908358 0.276678 0.0176178
0.92388 0.382683 2.05098e-15
0.880048 0.366098 0.0163614
0.859776 0.263072 0.0367415
0.836215 0.349513 0.0339387
0.851015 0.0837004 0.0552085
0.834612 0.167401 0.0568924
0.804555 0.0790854 0.0772164
0.785887 0.158171 0.0806401
0.813498 0.250164 0.0569868
0.792383 0.332927 0.0533077
0.767219 0.237256 0.0799344
0.748551 0.316342 0.0751197
0.881921 0.471397 3.64504e-14
0.838455 0.450016 0.0169032
0.83147 0.55557 3.68026e-14
0.792615 0.531665 0.0159117
0.794988 0.428636 0.03517
0.753761 0.507759 0.0329746
0.77301 0.634393 5.61879e-15
0.738778 0.607969 0.0150705
0.707107 0.707107 9.8622e-15
0.681218 0.681218 0.0127706
0.704546 0.581544 0.0311798
0.65533 0.65533 0.0261855
0.753645 0.40839 0.0543452
0.714907 0.483853 0.0517155
0.712302 0.388145 0.0759117
0.676052 0.459948 0.0727436
0.672174 0.556647 0.0477166
0.629442 0.629442 0.0405239
0.639803 0.53175 0.0659483
0.603553 0.603553 0.0560787
0.760452 0.0749391 0.101109
0.741874 0.149878 0.105362
0.716348 0.0707927 0.128741
0.697861 0.141585 0.134048
0.723297 0.224817 0.10504
0.704719 0.299756 0.100154
0.679374 0.212378 0.134267
0.660887 0.283171 0.129351
0.672244 0.0666464 0.161072
0.653848 0.133293 0.16774
0.628141 0.0625 0.199289
0.609835 0.125 0.207714
0.635452 0.199939 0.168715
0.617055 0.266585 0.163854
0.591529 0.1875 0.209739
0.573223 0.25 0.205108
0.672956 0.369233 0.0992366
0.641192 0.438711 0.0940467
0.63361 0.350322 0.126125
0.606332 0.417474 0.118302
0.609429 0.508188 0.0851012
0.577665 0.577665 0.0731821
0.579054 0.484625 0.106657
0.551777 0.551777 0.0922019
0.594264 0.331411 0.157482
0.571472 0.396237 0.146217
0.554917 0.3125 0.194411
0.536612 0.375 0.178638
0.54868 0.461063 0.131159
0.525888 0.525888 0.113562
0.518306 0.4375 0.159252
0.5 0.5 0.13776
0.490129 -0.414848 0.189679
0.506147 -0.355584 0.211965
0.461953 -0.392195 0.224762
0.475682 -0.336167 0.25052
0.522164 -0.29632 0.230609
0.538182 -0.237056 0.243971
0.489411 -0.28014 0.27266
0.503141 -0.224112 0.289314
0.433776 -0.369543 0.265439
0.445217 -0.316751 0.295358
0.4056 -0.346891 0.312852
0.414752 -0.297335 0.347769
0.456658 -0.263959 0.321756
0.4681 -0.211167 0.342524
0.423905 -0.247779 0.379368
0.433058 -0.198223 0.405299
0.5542 -0.177792 0.250733
0.570217 -0.118528 0.250163
0.51687 -0.168084 0.298878
0.5306 -0.112056 0.300354
0.586235 -0.059264 0.24234
0.602252 -5.30114e-17 0.228124
0.544329 -0.0560279 0.2936
0.558058 -4.54383e-17 0.279368
0.479541 -0.158376 0.355743
0.490982 -0.105584 0.360069
0.442211 -0.148667 0.42329
0.451364 -0.0991117 0.43156
0.502423 -0.0527919 0.355057
0.513864 -3.78653e-17 0.341275
0.460517 -0.0495558 0.429246
0.46967 -3.02922e-17 0.41663
0.377423 -0.324238 0.368411
0.384288 -0.277919 0.409343
0.349246 -0.301586 0.433879
0.353823 -0.258502 0.48205
0.391152 -0.231599 0.447317
0.398017 -0.185279 0.479764
0.358399 -0.215419 0.527868
0.362976 -0.172335 0.568606
0.32107 -0.278934 0.511488
0.323358 -0.239086 0.568251
0.325646 -0.199238 0.623913
0.327934 -0.159391 0.675268
0.404882 -0.138959 0.504005
0.411746 -0.0926396 0.517712
0.367552 -0.129251 0.601071
0.372129 -0.0861675 0.622274
0.418611 -0.0463198 0.519459
0.425476 -2.27192e-17 0.509087
0.376705 -0.0430837 0.630035
0.381282 -1.51461e-17 0.623531
0.330223 -0.119543 0.718611
0.332511 -0.0796954 0.750172
0.334799 -0.0398477 0.76679
0.337087 -7.57305e-18 0.766594
0.586235 0.059264 0.24234
0.570217 0.118528 0.250163
0.544329 0.0560279 0.2936
0.5306 0.112056 0.300354
0.5542 0.177792 0.250733
0.538182 0.237056 0.243971
0.51687 0.168084 0.298878
0.503141 0.224112 0.289314
0.502423 0.0527919 0.355057
0.490982 0.105584 0.360069
0.460517 0.0495558 0.429246
0.451364 0.0991117 0.43156
0.479541 0.158376 0.355743
0.4681 0.211167 0.342524
0.442211 0.148667 0.42329
0.433058 0.198223 0.405299
0.522164 0.29632 0.230609
0.506147 0.355584 0.211965
0.489411 0.28014 0.27266
0.475682 0.336167 0.25052
0.490129 0.414848 0.189679
0.474112 0.474112 0.165409
0.461953 0.392195 0.224762
0.448223 0.448223 0.197196
0.456658 0.263959 0.321756
0.445217 0.316751 0.295358
0.423905 0.247779 0.379368
0.414752 0.297335 0.347769
0.433776 0.369543 0.265439
0.422335 0.422335 0.233965
0.4056 0.346891 0.312852
0.396447 0.396447 0.276737
0.418611 0.0463198 0.519459
0.411746 0.0926396 0.517712
0.376705 0.0430837 0.630035
0.372129 0.0861675 0.622274
0.404882 0.138959 0.504005
0.398017 0.185279 0.479764
0.367552 0.129251 0.601071
0.362976 0.172335 0.568606
0.334799 0.0398477 0.76679
0.332511 0.0796954 0.750172
0.330223 0.119543 0.718611
0.327934 0.159391 0.675268
0.391152 0.231599 0.447317
0.384288 0.277919 0.409343
0.358399 0.215419 0.527868
0.353823 0.258502 0.48205
0.377423 0.324238 0.368411
0.370558 0.370558 0.326765
0.349246 0.301586 0.433879
0.34467 0.34467 0.385615
0.325646 0.199238 0.623913
0.323358 0.239086 0.568251
0.32107 0.278934 0.511488
0.318782 0.318782 0.455309
-0.634393 0.77301 -3.24249e-17
-0.607969 0.738778 0.0150705
-0.581544 0.704546 0.0311798
-0.55557 0.83147 2.9093e-14
-0.531665 0.792615 0.0159117
-0.507759 0.753761 0.0329746
-0.556647 0.672174 0.0477166
-0.53175 0.639803 0.0659483
-0.483853 0.714907 0.0517155
-0.459948 0.676052 0.0727436
-0.471397 0.881921 4.6465e-14
-0.450016 0.838455 0.0169032
-0.428636 0.794988 0.03517
-0.382683 0.92388 1.51138e-14
-0.366098 0.880048 0.0163614
-0.349513 0.836215 0.0339387
-0.40839 0.753645 0.0543452
-0.388145 0.712302 0.0759117
-0.332927 0.792383 0.0533077
-0.316342 0.748551 0.0751197
-0.508188 0.609429 0.0851012
-0.484625 0.579054 0.106657
-0.438711 0.641192 0.0940467
-0.417474 0.606332 0.118302
-0.461063 0.54868 0.131159
-0.4375 0.518306 0.159252
-0.396237 0.571472 0.146217
-0.375 0.536612 0.178638
-0.369233 0.672956 0.0992366
-0.350322 0.63361 0.126125
-0.299756 0.704719 0.100154
-0.283171 0.660887 0.129351
-0.331411 0.594264 0.157482
-0.3125 0.554917 0.194411
-0.266585 0.617055 0.163854
-0.25 0.573223 0.205108
-0.290285 0.95694 9.09161e-15
-0.276678 0.908358 0.0176178
-0.263072 0.859776 0.0367415
-0.19509 0.980785 5.04257e-15
-0.18586 0.932061 0.0173211
-0.176631 0.883336 0.0360562
-0.250164 0.813498 0.0569868
-0.237256 0.767219 0.0799344
-0.167401 0.834612 0.0568924
-0.158171 0.785887 0.0806401
-0.0980171 0.995185 1.57145e-14
-0.0931662 0.946329 0.0171385
-0.0883153 0.897474 0.0356863
-1.21169e-16 1 4.50743e-14
-1.12962e-16 0.955806 0.0154299
-1.04754e-16 0.911612 0.0319001
-0.0837004 0.851015 0.0552085
-0.0790854 0.804555 0.0772164
-9.65472e-17 0.867417 0.0498972
-8.834e-17 0.823223 0.0699593
-0.224817 0.723297 0.10504
-0.212378 0.679374 0.134267
-0.149878 0.741874 0.105362
-0.141585 0.697861 0.134048
-0.199939 0.635452 0.168715
-0.1875 0.591529 0.209739
-0.133293 0.653848 0.16774
-0.125 0.609835 0.207714
-0.0749391 0.760452 0.101109
-0.0707927 0.716348 0.128741
-8.01328e-17 0.779029 0.0927181
-7.19256e-17 0.734835 0.118921
-0.0666464 0.672244 0.161072
-0.0625 0.628141 0.199289
-6.37184e-17 0.690641 0.149453
-5.55112e-17 0.646447 0.18539
-0.414848 0.490129 0.189679
-0.392195 0.461953 0.224762
-0.355584 0.506147 0.211965
-0.336167 0.475682 0.25052
-0.369543 0.433776 0.265439
-0.346891 0.4056 0.312852
-0.316751 0.445217 0.295358
-0.297335 0.414752 0.347769
-0.29632 0.522164 0.230609
-0.28014 0.489411 0.27266
-0.237056 0.538182 0.243971
-0.224112 0.503141 0.289314
-0.263959 0.456658 0.321756
-0.247779 0.423905 0.379368
-0.211167 0.4681 0.342524
-0.198223 0.433058 0.405299
-0.324238 0.377423 0.368411
-0.301586 0.349246 0.433879
-0.277919 0.384288 0.409343
-0.258502 0.353823 0.48205
-0.278934 0.32107 0.511488
-0.239086 0.323358 0.568251
-0.231599 0.391152 0.447317
-0.215419 0.358399 0.527868
-0.185279 0.398017 0.479764
-0.172335 0.362976 0.568606
-0.199238 0.325646 0.623913
-0.159391 0.327934 0.675268
-0.177792 0.5542 0.250733
-0.168084 0.51687 0.298878
-0.118528 0.570217 0.250163
-0.112056 0.5306 0.300354
-0.158376 0.479541 0.355743
-0.148667 0.442211 0.42329
-0.105584 0.490982 0.360069
-0.0991117 0.451364 0.43156
-0.059264 0.586235 0.24234
-0.0560279 0.544329 0.2936
-4.85723e-17 0.602252 0.228124
-4.16334e-17 0.558058 0.279368
-0.0527919 0.502423 0.355057
-0.0495558 0.460517 0.429246
-3.46945e-17 0.513864 0.341275
-2.77556e-17 0.46967 0.41663
-0.138959 0.404882 0.504005
-0.129251 0.367552 0.601071
-0.0926396 0.411746 0.517712
-0.0861675 0.372129 0.622274
-0.119543 0.330223 0.718611
-0.0796954 0.332511 0.750172
-0.0463198 0.418611 0.519459
-0.0430837 0.376705 0.630035
-2.08167e-17 0.425476 0.509087
-1.38778e-17 0.381282 0.623531
-0.0398477 0.334799 0.76679
-6.93889e-18 0.337087 0.766594
0.0980171 0.995185 1.11995e-14
0.0931662 0.946329 0.0171385
0.0883153 0.897474 0.0356863
0.19509 0.980785 6.74149e-15
0.18586 0.932061 0.0173211
0.176631 0.883336 0.0360562
0.0837004 0.851015 0.0552085
0.0790854 0.804555 0.0772164
0.167401 0.834612 0.0568924
0.158171 0.785887 0.0806401
0.290285 0.95694 2.80281e-14
0.276678 0.908358 0.0176178
0.263072 0.859776 0.0367415
0.382683 0.92388 4.42303e-15
0.366098 0.880048 0.0163614
0.349513 0.836215 0.0339387
0.250164 0.813498 0.0569868
0.237256 0.767219 0.0799344
0.332927 0.792383 0.0533077
0.316342 0.748551 0.0751197
0.0749391 0.760452 0.101109
0.0707927 0.716348 0.128741
0.149878 0.741874 0.105362
0.141585 0.697861 0.134048
0.0666464 0.672244 0.161072
0.0625 0.628141 0.199289
0.133293 0.653848 0.16774
0.125 0.609835 0.207714
0.224817 0.723297 0.10504
0.212378 0.679374 0.134267
0.299756 0.704719 0.100154
0.283171 0.660887 0.129351
0.199939 0.635452 0.168715
0.1875 0.591529 0.209739
0.266585 0.617055 0.163854
0.25 0.573223 0.205108
0.471397 0.881921 3.80211e-14
0.450016 0.838455 0.0169032
0.428636 0.794988 0.03517
0.55557 0.83147 2.1263e-14
0.531665 0.792615 0.0159117
0.507759 0.753761 0.0329746
0.40839 0.753645 0.0543452
0.388145 0.712302 0.0759117
0.483853 0.714907 0.0517155
0.459948 0.676052 0.0727436
0.634393 0.77301 5.27115e-16
0.607969 0.738778 0.0150705
0.581544 0.704546 0.0311798
0.556647 0.672174 0.0477166
0.53175 0.639803 0.0659483
0.369233 0.672956 0.0992366
0.350322 0.63361 0.126125
0.438711 0.641192 0.0940467
0.417474 0.606332 0.118302
0.331411 0.594264 0.157482
0.3125 0.554917 0.194411
0.396237 0.571472 0.146217
0.375 0.536612 0.178638
0.508188 0.609429 0.0851012
0.484625 0.579054 0.106657
0.461063 0.54868 0.131159
0.4375 0.518306 0.159252
0.059264 0.586235 0.24234
0.0560279 0.544329 0.2936
0.118528 0.570217 0.250163
0.112056 0.5306 0.300354
0.0527919 0.502423 0.355057
0.0495558 0.460517 0.429246
0.105584 0.490982 0.360069
0.0991117 0.451364 0.43156
0.177792 0.5542 0.250733
0.168084 0.51687 0.298878
0.237056 0.538182 0.243971
0.224112 0.503141 0.289314
0.158376 0.479541 0.355743
0.148667 0.442211 0.42329
0.211167 0.4681 0.342524
0.198223 0.433058 0.405299
0.0463198 0.418611 0.519459
0.0430837 0.376705 0.630035
0.0926396 0.411746 0.517712
0.0861675 0.372129 0.622274
0.0398477 0.334799 0.76679
0.0796954 0.332511 0.750172
0.138959 0.404882 0.504005
0.129251 0.367552 0.601071
0.185279 0.398017 0.479764
0.172335 0.362976 0.568606
0.119543 0.330223 0.718611
0.159391 0.327934 0.675268
0.29632 0.522164 0.230609
0.28014 0.489411 0.27266
0.355584 0.506147 0.211965
0.336167 0.475682 0.25052
0.263959 0.456658 0.321756
0.247779 0.423905 0.379368
0.316751 0.445217 0.295358
0.297335 0.414752 0.347769
0.414848 0.490129 0.189679
0.392195 0.461953 0.224762
0.369543 0.433776 0.265439
0.346891 0.4056 0.312852
0.231599 0.391152 0.447317
0.215419 0.358399 0.527868
0.277919 0.384288 0.409343
0.258502 0.353823 0.48205
0.199238 0.325646 0.623913
0.239086 0.323358 0.568251
0.324238 0.377423 0.368411
0.301586 0.349246 0.433879
0.278934 0.32107 0.511488
s
